id,pol_symbol,nature,emotion,text,polarity
520543897194594304,+,,,Projet de loi à    :   le titre I sur les enjeux est  adopté,1
518793862773760000,-,OPINION,DEVALORISATION,Mystère comment une pensée chemine pour arriver a l  '  homophobie en partant des idées écologiques de ManifPourTous argumentez ManifDeLaHonte,0
505625981772521472,=,INFORMATION,,1 infographie qui cartographie l  '  écosystème socialmedia complet v/,2
519040159073841152,+,OPINION,VALORISATION,Un écosystème pour soutenir les entreprises innovantes en France  via,1
489742511146283009,=,INFORMATION,,DDEE Énergie\Développement Durable est sorti de presse  !,2
490062104083582976,+,SENTIMENT,SATISFACTION,10° à Werchter  .   35° à Werchter  .   Le réchauffement climatique accélère  .     Merci de RT  .,1
506829902746636288,-,EMOTION,COLERE,"R chauffement climatique  :   il est grand temps d  '  agir  :   D s mon entr e en fonction, en 2007, le r chauffe   .    .    .     climat",0
507125044812980224,-,EMOTION,COLERE,Réchauffement climatique  :   il est grand temps d  '  agir | Ban Ki-moon  EELV,0
506554387305480192,=,INFORMATION,,Actualité des panneaux solaires flottants -   via _Veille,2
507107686224515072,-,OPINION,DESACCORD,À la une   :   Polémique autour de l’abattage massif des bouquetins de Haute-Savoie  topstories,0
519644144109506560,-,OPINION,DEVALORISATION,Le Canada va manquer son objectif de réduction des gaz à effet de serre - Yahoo Actualités Quebec - Mozilla Firefox,0
506514950983274497,=,INFORMATION,,rapprochement climatique ou réchauffement climatique that is the Question  .,2
505845532901015554,=,INFORMATION,,"RT   :   ONPC Cécile Duflot, quand elle commence à parler, c  '  est une sorte d  '  énergie renouvelable sans fil, rien pour l  '  arrêter  .",2
489456187440508928,=,INFORMATION,,Solar Decathlon   :   le Prix des p ôles de comp étitivit é remis à la Casa FENIX,2
520581616872480768,=,INFORMATION,,"Loyalty Expert lance GoBeacon, le premier écosystème basé sur la technologie ibeacon en France",2
518684149289607168,=,INFORMATION,,"Mon texte ""Eco Systèmes & Rendez-Vous pour la SmartCity Humaine""",2
489059239475027968,+,,,La réutilisation des eaux usées pour l’irrigation   :   une solution locale pour des situations critiques à l’avenir,1
506180602693828608,=,INFORMATION,,Y fa frette en maudit par ce réchauffement climatique,2
488990686801182720,=,INFORMATION,,AfricaSolar 2014   :   2ème édition de la conférence internationale sur l  '  énergie solaire  :   2iE   (  Instit   .    .    .     DevDurable,2
519921869000941568,-,,,Changement climatique   :   l  '  acidification des océans s  '  accélère  :   Le rapport sur les effets    .    .    .     Actu environnement,0
489049406684295168,+,OPINION,VALORISATION,Sur notre blog   :   Le crédit d  '  impôt en faveur du développement durable,1
488928714101514243,+,OPINION,VALORISATION,Togo   :   L’ARSE lance un projet pilote à trois étapes sur les énergies renouvelables  via,1
489077554234785792,-,EMOTION,PEUR,Une catastrophe écologique sous-estimée   :   la pénurie de sable   .    .    .     !     AFP   [  via    ]   env conso,0
506804381359292417,=,INFORMATION,,"Euh, ,  a été Ministre du Logement et de l  '  égalité des territoires, pas de l  '  écologie   .    .    .    journal",2
489308157563256832,+,OPINION,ACCORD,biodiversité La chasse au loup est ouverte  :   le préfet autorise un tir de prélèvement cet été en Isère - France 3   .    .    .,1
520171560796438528,=,INFORMATION,,"Faudrait peut-être que je fasse ma vaisselle un jour, histoire d  '  éviter qu  '  un écosystème se développe dans mon évier  .",2
507167273044701184,=,INFORMATION,,La fonte des calottes polaires s’accélère  Environnement Climat Océans Ecologie Sciences,2
489379395787055104,+,OPINION,VALORISATION,Le label National Ecojardin décerné à 33 espaces verts | Gestion écologique >>,1
489657505061302272,=,INFORMATION,,Infocapagde a testé un mouillage écologique à Brescou Voir la vidéo   .    .    .     .    .,2
519956353247219715,=,INFORMATION,,Un environnementalisme par la base,2
520361970512322560,=,INFORMATION,,"PayinTech, un écosystème technologique de paiement et de services  :   La ""Start-up de la semaine"", rubrique lancée par…",2
520848353492357121,=,INFORMATION,,mollusque L  '  étonnante centrale solaire des bénitiers,2
520093319540768768,-,EMOTION,PEUR,"Effrayant “  :   Actuellement, la neige est noire au Groenland  .   Et c’est inquiétant",0
519791693516644352,+,,,Pont-sur-Sambre  :   la centrale de production électrique rachetée par un fonds de pension américain,1
489384085769306113,-,OPINION,DESACCORD,Les écologistes  de la régionpaca se mobilisent pour que les finances régionales restent au vert   .    .    .    …,0
520562503072620544,-,OPINION,DEVALORISATION,"Demain, manif a Cacouna pour sauver bélugas, espece menacée d  '  extinction  .   Départ de MTL underwaterreality  .  com il reste des places",0
506852755387199488,-,EMOTION,MEPRIS,"Harper pense que petrole = cadeau de Dieu, donc écologistes=ennemis de Dieu  .   Il diabolise les écologistes  !",0
488039322806124545,+,OPINION,VALORISATION,Ouah la région qui se donne bonne conscience sur la biodiversité  NDDL,1
489384176760524800,-,EMOTION,PEUR,"Un bébé bonobo naît dans la Vienne  :   Une petite femelle bonobo, une espèce menacée, est née le 14 juillet à la   .    .    .",0
519229009469931522,-,EMOTION,MEPRIS,_guilbeault  Ce fameux tapis poussé par les éoliennes qui nous coutent la peau des fesses,0
507184701313150976,=,INFORMATION,,Pumpipumpe - Quand le partage communautaire s  '  affiche sur les boites aux lettres  écologie,2
488633594030465024,+,OPINION,VALORISATION,Ambatovy   :   la biodiversité bien gérée,1
520573838929580032,+,OPINION,VALORISATION,Le developpement durable une priorite sur Equip Hotel,1
507189344428625921,=,INFORMATION,,BTP Durable DD Ecologie Des rues pavées de dalles de béton dépolluant,2
519837349250080768,+,OPINION,VALORISATION,Le développement durable est une de nos priorités; nous avons organisé un débat sur l  '  énergie propre  .,1
519428502895226880,=,INFORMATION,,table ronde “objets connectés” ccmsilver il s’agit plus d’un ecosystème à mettre en place c’est sur  .    .  sans négliger l’humain,2
506332764237336576,+,OPINION,VALORISATION,NEWS Eolien  :   Eolien en mer   :   les 80 éoliennes du parc de Global Tech I installées avec succès  :   Située en Mer d   .    .    .,1
519942193310892032,=,INFORMATION,,Il applique le crowdfunding au développement durable   :,2
506880925737963520,-,EMOTION,COLERE,"Eh, les gars, ni les ballons, ni les éoliennes ne sont des monstres    .    .    .     Faire l  '  erreur en 1783, bon    .    .    .    mais être aussi obtus en 2014   .    .",0
520536248281497600,=,INFORMATION,,emploi CDI Conseil Manager Développement Durable chez MAZARS Groupe à Paris  Conseil Management Stratégie Conse…,2
507045140394180608,=,INFORMATION,,"proie, exosphère, réchauffement climatique, technologie  en 5 lignes",2
489846028879683584,+,OPINION,VALORISATION,"biodiversité Le rouge et le noir, les deux couleurs préférées des oiseaux",1
520622671227518977,-,,,Entendu au bistrot   .    .    .   Le réchauffement climatique provoquerait aussi l  '  érosion des sondages   .    .    .,0
489809315377999872,=,INFORMATION,,Nous sommes tous indispensables à l  '  équilibre écologique,2
520750730878017536,=,INFORMATION,,La Ligue des droits et libertés et le Réseau Québécois des groupes écologistes appellent la population du Québec à…,2
520560942539894784,=,INFORMATION,,Schwarznegger et l’écologie  !   c  '  est comme Cohn-Bendit et les écoles de garçons  !   3 humvees au moins  !   bjr l’écologie  !,2
489785158824763392,=,INFORMATION,,RT   :   Développement durable   :   entreprises et consommateurs divisés,2
519022343390515201,+,,,"""Comprendre le réchauffement climatique en 2 mn"" Pénélope Bagieu est de retour   :  -  )",1
519523180252504064,+,OPINION,VALORISATION,"PréComp M  .   Boucly   :   ""Il est légitime de vouloir protéger écosystème et principe de précaution répond à cette aspiration""",1
518739103702343681,-,OPINION,DEVALORISATION,Aucun chien n  '  aboie dans ce pays   ?   Le loup n  '  est pas un nuisible  .   Il est un élément d  '  un écosystème  .  L  '  élevage de masse=à revoir,0
506892250056765443,-,EMOTION,TRISTESSE,Les iles eoliennes me manquent,0
519826309577732097,=,INFORMATION,,En ce moment député Arnaud Leroy aux RIVE Rencontres Intl Voitures Écologiques avec  SalonAutoParis,2
505802546427224064,-,EMOTION,MEPRIS,a voir on s  '  est trop moqué d  '  écolo puisqu  '  ils ne disent plus réchauffement climatique mais dérèglement   .    .    .    fait froid dehors   :  -  ),0
488626966560788480,=,INFORMATION,,Vidéo   :   Vers une réintroduction du chamois en Lozère |   Animaux Biodiversité Ecologie Environnement,2
489400251019571200,+,OPINION,ACCORD,"Joël Pélicot est élu président du comité de bassin Loire-Bretagne  :   Joël Pélicot, conseiller municip   .    .    .     écologie",1
519593268682559489,+,OPINION,VALORISATION,Beauté des paysages et services écologiques – Espace pour la vie – Blogues – Voir  .  ca,1
507037629813362688,+,OPINION,ACCORD,oui l  '  écologie c  '  est la vie,1
519828428971732992,-,EMOTION,PEUR,Environnement Biodiversité Océan L  '  acidification des océans met en danger les espèces marines   (  via   ),0
519860342701445121,=,INFORMATION,,participation du public sur les demandes de permis exclusif de recherches de mines d’hydrocarbures liquides ou gazeux,2
489433409291579392,=,INFORMATION,,Habitat du futur   :   la France finit 2e au concours mondial du Solar Décathlon - les Echos  via _Habitat,2
519065284855205888,=,INFORMATION,,[  News  ]   Évaluation de stratégies d  '  adaptation de la ville au changement climatique  :     .    .    .,2
507154104544534528,=,INFORMATION,,Tarifs du gaz   :   le gouvernement sous pression  ecologie,2
489317483292422144,=,INFORMATION,,Diffuser ses contenus   :   tout un écosystème d  '  applications  tools infographie  RT,2
506343488263180288,=,INFORMATION,,Une société solaire chinoise va acheter SAG Solarstrom de l  Energie,2
518736717193695233,=,INFORMATION,,Changement climatique,2
519470056917729280,=,INFORMATION,,Le 6 octobre à 4 h  .   du matin   :   les éoliennes britanniques se sont emballées  via  PlaneteEnergies,2
519586455442571264,=,INFORMATION,,"donc au final, les énergies renouvelables, c  '  est surtout des barrages, du bois et des biocarburants   .    .    .",2
519442122869456896,=,INFORMATION,,[  développementdurable  ]   Pénélope Bagieu dessine le changement climatique,2
519948759120486400,=,INFORMATION,,[  LoiRoyal  ]   Les débats se poursuivent sur l  '  article 1er du projet de loi  .   Toutes les réponses à vos questions ici >,2
519527307275677696,+,,,La communauté internationale au chevet de la biodiversité,1
520828847559016448,-,EMOTION,MEPRIS,"PATRIMOINE • Le fromage, espèce menacée / le salut viendrait de Chine   ?   Douce ironie   .    .    .",0
520486311950815232,=,INFORMATION,,"Qualité et développement durable, Hall expo certifié ISO 9001 et ISO 20121   !   /  |",2
506907719878443008,+,OPINION,VALORISATION,Un grand geste pour la planète aussi car l  '  électrique peut rouler avec des énergies renouvelables  .   Bravo  !,1
520298494725472257,+,OPINION,ACCORD,"Bravo  !   “  :   Élu président de la commission du développement durable,des infrastructures et de l  '  aménagement du territoire du sénat   .  ”",1
518203971195109376,+,,,"startup   :    Solorea, la startup qui va démocratiser l’énergie solaire",1
489312103699075072,+,SENTIMENT,,Revêtir ses convictions c  '  est important   !   La mode éthique et écologique selon    [  une super interview  ]    ModeEcolo,1
488670797066928128,+,OPINION,VALORISATION,Une carte collaborative pour récolter la nourriture de la rue | via   consocollaborative ESS,1
490025782287151104,=,INFORMATION,,Changement climatique   :   place aux innovations,2
489680037063315456,=,INFORMATION,,"Ségolène Royal présente, à Berlin, le nouveau modèle énergétique français - Ministère du   .    .    .",2
507140014665662464,-,EMOTION,PEUR,Nature alerte  :   03/09/2014…OCEAN  :   Une nouvelle étude de la Wildlife Conservation Society rév èle que les aires   .    .    .,0
507406366903115777,+,OPINION,VALORISATION,Projet de loi TransitionEnergétique pour la croissance verte   :   les députés de la commission spéciale enfin connus ►►,1
520240386510716928,=,INFORMATION,,infographie   :   les jeunes connectés au sport |,2
507115134385258496,-,OPINION,DESACCORD,"actu Polémique autour de l’abattage massif des bouquetins de Haute-Savoie  :   Pour lutter contre la brucellose,    .    .    .",0
489021078753124353,+,OPINION,VALORISATION,"Le vélo est en carton, ultra résistant, peu cher et écologique  via",1
518275255039979520,-,OPINION,DEVALORISATION,Un pacifiste prône la paix dans l  '  instant  .   Un sage prévoit la paix sur 7 vies  .   Un écologiste anticipe la destruction de l  '  humanité  .   éveil,0
520468751138160641,=,INFORMATION,,Oloron   :   le vautour a été capturé  Biodiversité Ecologie Oiseaux Environnement Animaux,2
489367400710942720,=,INFORMATION,,Annonce immobilière   :     '  Vente Maison - LES ALLEUDS - nb pièce  (  s  )     :   8 - surface   :   180m2  '   -,2
506363593210986496,=,INFORMATION,,"Bienvenue à _In_Green, moteur de recherche pour produits et services écologiques, bio et durables  .",2
489974875025858561,=,INFORMATION,,BTP Durable DD Ecologie Bâti / Des couvertures acier conformes à la RT 2012,2
506421795369795584,+,OPINION,VALORISATION,Bonne nouvelle pr le marché du photovoltaïque energie photovoltaique solaire  …,1
507258013850542081,=,INFORMATION,,"gazdeschiste  :   M  .   Thierry Repentin, sénateur de Savoie, attire l  '  attention de Mme la ministre de l  '  écologie, du   .    .    .",2
489715377480675329,=,INFORMATION,,L  '  objectif de Duflot   :   rester la seule écologiste  .,2
489047779852173312,=,INFORMATION,,Nouveau ministre de l  '  Energie et du changement climatique au Royaume-Uni  .,2
488316216604651520,+,SENTIMENT,,JoyeuxAnniversaire Hubert Reeves  .   Entretien instructif ici  :   RT   :   Libre échange avec Hubert Reeves,1
488626588276514817,=,INFORMATION,,Le 1er qui me fait une blague sur le lacher de colombes gagne le droit d  '  aller les rechercher une par une 14juillet biodiversite,2
488776863872217088,=,INFORMATION,,'  berkati/france-2014  '   news Un 14 juillet sans écologie ni vision d’avenir | Eur…  see more,2
520204907216134144,=,INFORMATION,,"Ils seront avec ns samedi place St Jean pour dire StopTAFTA Les Fédéralistes Européens, Faucheurs Volontaires, Jeunes Ecologistes,    .    .    .",2
489427897212751872,+,SENTIMENT,SATISFACTION,"Félicitations à la famille Whale d  '  Alma en Ontario, les gagnants du Prix en développement durable 2014 dfcplc14",1
518102102384852995,-,EMOTION,MEPRIS,"le pire c jouanneau, l environnementaliste en jolie bourgeoise",0
489452252600365057,-,,,Biodiversité et climat  :   Deux crises qui glissent entre les mains du gouvernement Couillard | Greenpeace Quéebec,0
506722723154771969,-,OPINION,DEVALORISATION,Le braconnage des éléphants peut-être pire qu  '  estimé  via _lapresse,0
507066496145584128,-,OPINION,DEVALORISATION,ecologie Lanza del Vasto   :   non-violence rime avec décroissance,0
519487714488365056,-,EMOTION,PEUR,Eoliennes près de la Saline royale   :   les craintes des habitants exprimées sur TF1,0
489895688097243136,=,INFORMATION,,"Carbone organique des sols   :   l  '  énergie de l  '  agro-écologie, une solution pour le climat  .    Une brochure de l  '  ADEME",2
520237917122605056,=,INFORMATION,,La cabine téléphonique anglaise à l  '  heure du développement durable,2
520323119803006979,=,INFORMATION,,Recettes   :   Produits d  '  entretien écologiques & économiques faits maison - Carnet de yourte,2
519997275842416640,+,,,C’est une première   :   des scientifiques élaborent une cellule solaire qui stocke sa propre énergie,1
519754458314461184,=,INFORMATION,,"Les Rencontres Régionales du Carbone en Sud-Ouest  "" Bilans de Gaz à Effet de Serre   :   plus fort avec un plan d  '  action   !   ""     .    .    .",2
489080881672622080,-,OPINION,DEVALORISATION,Protection de la biodiversité   :   nouvelle entorse à la préservation des espaces,0
519769200899145728,=,INFORMATION,,La renaissance du tabac zimbabwéen au prix d’un   .    .    .,2
489653473722769409,=,INFORMATION,,Nettoyage écologique du calcaire,2
506541448117104641,=,INFORMATION,,Je pars lire le bouquin de Chomsky sur le réchauffement climatique   :  3,2
520866685054885889,=,INFORMATION,,Thomas Thévenoud devient membre de la commission du Développement durable de l  '  Assemblée,2
507110140706058241,=,INFORMATION,,"[  Electronique  ]   FDSOI  :   ""L  '  écosystème grenoblois est à l  '  origine d  '  une technologie mondiale""- A lire dans le n° de septembre de",2
489694576958263296,-,EMOTION,TRISTESSE,"""_Baupin  :   Tristesse  .   Symptôme supplémentaire de la crise de notre parti ""/LES VERTS FAITES DE L  '   ÉCOLOGIE   !   CHERBOURG",0
487496339929186304,-,SENTIMENT,,"Le changement climatique et les calculs rénaux  .   Apparemment, il y a un lien  .   Et on va avoir mal",0
519852530105204736,=,INFORMATION,,DREAL Colloque national le 4 décembre   :   les agendas 21 de demain  :,2
506756471586299904,+,OPINION,VALORISATION,espèce protégée  .     !  -  ),1
488574915067801601,+,OPINION,VALORISATION,Inauguration du plus grand parc agri-solaire de Languedoc-Roussillon   :   quand l’énergie   .    .    .,1
489005969847107585,+,OPINION,VALORISATION,"Le projet "" Sanya Kagni "" pour promouvoir l  '  eau et l  '  assainissement en milieu rural au Burkina   ecologie Mediaterre",1
519052997800628224,+,OPINION,VALORISATION,"Bonne question   !    Est-ce possible partout   ?   De toute manière, l  '  éolien c  '  est nulle part   !",1
487562850949668864,=,INFORMATION,,_France    .   A noter tout de même la COVADIS   :    C  '  est encore pauvre   .    .    .,2
520435727687888896,=,INFORMATION,,La Banque CIBC est classée parmi les banques les plus écologiques au monde,2
488321838628761600,=,INFORMATION,,"EUROPE - Aujourd  '  hui, c  '  e   .    .    .     Eauxdouces-rivièresetfleuves Biodiversité-RésilienceduVivant Luttecontrelespollutions",2
520559395231379456,+,,,L  '  écologie était au cœur de notre numéro d  '  Avril 2008  .   EQ25,1
520618508775084032,-,OPINION,DEVALORISATION,"Pour le FBI, la maltraitance animale est une infraction majeure |   Animaux DroitsDesAnimaux Ecologie",0
490052025158467584,-,OPINION,DESACCORD,"Il a dit ""je conduis écologique"" mais j  '  ai entendu ""je conduis radin mais je garde la classe""",0
507111835313917952,=,INFORMATION,,Mexique   :   48 t de poissons morts retrouvés dans le lac Cajititlán   !    écologie pollution,2
489113456952344576,+,OPINION,VALORISATION,biodiversité Un nouveau dinosaure chinois doté d  '  une longue queue à plumes,1
506887443287515137,-,OPINION,DESACCORD,L  '  armée française en guerre contre le vent    .    .    .    Ecologie vs  .   Défense  .   Le dialogue s  '   impose  !   article  1/09,0
520599946106798080,-,EMOTION,PEUR,"Demain, manif a Cacouna pour sauver les bélugas, espece menacée d  '  extinction  .   Départ de MTL underwaterreality  .  com il reste des places",0
507130908206714881,-,EMOTION,PEUR,"Boîte 35 _Boîte à Trompe_ avec le retour de l  '  été et le réchauffement climatique, risque de traversée de   .    .    .",0
488967203400990721,+,OPINION,VALORISATION,Nouvelle France industrielle   :   un plan Navires écologiques pour soutenir la filière navale |,1
520495397874454529,+,OPINION,VALORISATION,Article top sur    :   Les start-up françaises branchées écologie cleantech,1
489483210460368896,+,SENTIMENT,,Investissements d’Avenir   :   Appel à Manifestations d’Intérêt « Culture de l’innovation et de l’entreprenariat »,1
519428335773159424,=,INFORMATION,,Projet ENR  :   stockage de l  '  énergie verte,2
488569467568676866,=,INFORMATION,,perpignan Energie Le DERBI 2014 et la journée nationale des énergies renouvelables -,2
518392674374918144,=,INFORMATION,,Le quart de l  '  électricité mondiale pourrait provenir de l  '  énergie solaire - Le Devoir   (  Abonnement  )    solaire,2
506886831217332224,-,EMOTION,MEPRIS,PTDRRR ta gueule c  '  est a cause des gens comme toi si le réchauffement climatique est    .    .    .       .    .    .    AAA FOU MOI LA PAIX,0
489660252720463872,=,INFORMATION,,Vinci Autoroute teste une éolienne qui transforme le trafic routier en lumière   :,2
519006199635656704,+,OPINION,VALORISATION,Lancement de la première centrale française de géothermie marine à Marseille,1
506879458255835136,=,INFORMATION,,Le baromètre des énergies renouvelables électriques en France,2
506774268147814400,-,EMOTION,MEPRIS,"Tu jettes tes déchets par terre, tu es un « cochon »   !   - Terra eco  ecologie com",0
506747602046836736,-,EMOTION,PEUR,1 300 espèces menacées   :   comment les oiseaux sont en train de disparaître  | from,0
520538975170072576,+,OPINION,ACCORD,La CDU et le SPD se st mis d  '  accord pour qu  '  en cas de coalition le développement des éoliennes soit important  .  La CDU était contre Thuringen,1
519840149027692544,=,INFORMATION,,"ET10 ""le marketing est un écosystème""",2
507400209135968256,+,OPINION,VALORISATION,Réchauffement climatique   :   il est grand temps d  '  agir par Ban Ki-Moon,1
506582661457252353,-,,,RT “  :   TransCanada  :   la Cour rejette la requête en injonction des écologistes  coulepascheznous merde,0
506362646090637314,+,OPINION,VALORISATION,le Collectif Vosges Horizon durable soutient le recours contre les éoliennes d’Esley   :,1
520162949248200704,=,INFORMATION,,Brest parie sur les énergies marines renouvelables  via,2
519070709344002048,+,OPINION,VALORISATION,reussirlait Valoriser des pratiques écologiques avec un GIEE,1
520197041855541248,-,OPINION,DEVALORISATION,"ah, misère   :    lemondetelquilva",0
488343189237948416,=,INFORMATION,,CONTACT fabriquera des chalets écologiques  :   La coopérative de solidarité à Saint-Elzéar-de-Bonaventure CONTACT   .    .    .,2
520089563055026176,+,OPINION,VALORISATION,Les banques s  '  invitent dans l  '  écosystème du « crowdfunding » - Les Échos,1
520454990000050177,=,INFORMATION,,ojeu award Menton  :    '  Groupement Valeor Sasu/SMA SA…  '   Services de traitement et d  '  éli… Traitement des déchets ménager…,2
505965468919005184,=,INFORMATION,,"23e édition des Entretiens de Sologne   :   le programme du Colloque  Un hommage à l’arbre, pilier de l’écosystème",2
507200790575210496,=,INFORMATION,,Le réchauffement des océans a contenu le réchauffement climatique,2
507194988304674816,+,EMOTION,SURPRISE_POSITIVE,"GCO   :   les écologistes strasbourgeois sont ""stupéfaits""  Strasbourg bisbilles PS EELV -",1
519564548466950147,+,OPINION,VALORISATION,Même l  '  Iran qui possède les réserves d  '  hydrocarbures les plus importantes de la planète se met à la géothermie  .,1
506755256668409856,-,EMOTION,MEPRIS,"Quand Poutine fermera le robinet de gaz, le nucléaire aura le vent en poupe et les éoliennes brasseront du vent  .",0
489709764591759362,+,SENTIMENT,,Le Panama  c  '  est une variété de paysages mais aussi une biodiversité époustouflante,1
505982444500434944,-,EMOTION,MEPRIS,"5/7 Indice D prix INSEE ""  (  à cause D conneries écologiques  )   des Travaux des Assurances des factures EDF/GDF   (  toujours à cause de l  '  écologie  )",0
507221716930924544,-,EMOTION,MEPRIS,"Accorder sa confiance au gouvernement Vall2 c  '  est trahir les électeurs de 2012, en particulier les écologistes   (  mais pas que  )",0
489460001413791744,=,INFORMATION,,AfricaSolar 2014   :   2ème édition de la conférence internationale sur l  '  énergie solaire,2
488991026393010176,+,OPINION,VALORISATION,"ecologie Transports   :   le canal Seine-Nord, un canal de croissance pour l  '  avenir",1
507077871886544896,+,OPINION,VALORISATION,climatechange  Réchauffement climatique  :   il est grand temps d  '  agir  via,1
488984467303038976,-,EMOTION,PEUR,"La sardine, l  '  un des poissons les plus en danger en Méditerranée |   Biodiversité Pêche Méditerranée",0
507116243149926400,-,OPINION,DESACCORD,Polémique autour de l’abattage massif des bouquetins de Haute-Savoie,0
507198135995609088,+,SENTIMENT,,ecologie Écologie   :   les golfs s  '  engagent de plus en plus pour l  '  environnement,1
520184663483379712,=,INFORMATION,,Let  '  s go pour les Trophées Régionaux du Développement Durable  !   TRDD,2
518486496379432960,-,EMOTION,PEUR,Des éléphants à la rescousse d  '  un éléphanteau,0
507419356767457280,=,INFORMATION,,En ce moment sur  une femme d  '  Etat parle de l  '  essentiel   :   la politique au service des français  .    écologie,2
507191606013743104,=,INFORMATION,,"Communication et écologie, journal is out  !",2
520231872824369152,=,INFORMATION,,"Ecotaxe Particuliers taxés, transporteurs exonérés d  '  efforts  .   gouvernement calamité écologique   !   Anciens ministres écologie consternés   !",2
520465930628132864,=,INFORMATION,,L  '  écologie n  '  est n  '  y de Droite ni de Gauche  .    Pas d  '  écologie sans transfert de la fiscalité du travail vers l  '  écologie  .,2
520690093778935808,=,INFORMATION,,"Conseil Municipal vu depuis le public, 1 plan Climat-Energie pour faire du greenwashing  .   L  '  écologie est bien loin",2
519144806069837824,+,,,.   C  '  est avec un écosystème moins toxique qu  '  on fera grandir des empires non alibis  .   Implicite dans mon propos   (  2/2  ),1
507087966372904960,=,INFORMATION,,"LGDM MDR, le monsieur qui parle d  '  extrême gauche et moi quand je parle des verts, je ne parle pas forcément des écologistes  .",2
519135134101303296,+,OPINION,VALORISATION,Habitat sain énergies renouvelables et EconomieSolidaire à l’honneur du festival Ille et Bio Bretagne  via,1
506765472688111616,+,OPINION,VALORISATION,_Info    :    '    (   Nous n  '  allons avoir bientôt plus que de belles images à montrer à nos enfants   .,1
489350844270518272,+,SENTIMENT,,":   ""Je ne veux pas que l  '  écologie soit punitive"" |",1
506772676569210880,=,INFORMATION,,Veille Windows Phone   :   écosystème fragmenté et dominé   (   pour le moment   )   par Nokia,2
520615952241922048,=,INFORMATION,,"A mon sens, il ne peut y avoir de développement durable qui repose sur l  '  exportation de matières non renouvelables à moins de faire 1/2",2
520602647670579200,=,INFORMATION,,Territoires zéro déchet   :   le cahier des charges publié  ecologie GreenUnivers,2
519786475265593344,=,INFORMATION,,"Pas assez ou trop  !   Les éoliennes ne fonctionnent, en moyenne, que 17  %   de l  '  année  .   Parfois,les éoliennes tournent en mode moteur",2
489056850176774145,=,INFORMATION,,Les nounous écologiques de Babychou Services    via _Franchises,2
506208007160868864,-,OPINION,DEVALORISATION,ECOLOGIE  Les oiseaux sont en train de disparaître dans l  '  indifférence générale  La FIN_DU _MONDE est pour demain->,0
520197038466543616,-,EMOTION,COLERE,La patronne des écologistes «tout simplement scandalisée» par la suspension «sine die» de l  '  écotaxe  :   POLITIQUE - Emmanuelle Cosse réa   .    .    .,0
519083782604066816,-,EMOTION,PEUR,"Arras et ses environs - L’armée, vent debout contre les éoliennes   ?   Des milliers d’emplois menacés   .    .    .",0
488670516816142336,=,INFORMATION,,La carte interactive de Gartner à propos de l’écosysteme du marketing digital,2
519873784904691712,+,,,Amazon lance son «Netflix du livre» en Europe |  via,1
520175755808890881,=,INFORMATION,,Herbier 37   :   bananiers et changement climatique -  via,2
518430577666822145,+,,,Source d  '  énergie alternative  :   les egos de Lisée et de Péladeau pourraient alimenter une ville de la taille de New York pendant 2500 années  .,1
519798372652576768,=,INFORMATION,,Consultation Schéma régional de raccordement au réseau des énergies renouvelables    S3REnR,2
519170736452534272,=,INFORMATION,,Més qualitat i menys quantitat  !   Les carns d  '  Ecogarrotxa ecològiques i criades a la Garrotxa a un sol clic  !,2
520553563685416960,=,INFORMATION,,La ministre de l  '  Écologie Ségolène Royal étudie le relèvement des taxes sur le profit des sociétés d  '  autoroutes   .    .    .,2
488991550824001536,+,SENTIMENT,SATISFACTION,"MT  les domaines scientifiques représentés   :   Physique, glaciologie, environnement, écologie alpine, biodiversité, bravo   !",1
520529622875009025,+,OPINION,VALORISATION,"F  .   Basse, président d’Eurosima, voudrait voir la zone Pédebert Hossegor devenir un écosystème du surf en Europe",1
506608865400872961,-,,,"""TransCanada  :   la Cour rejette la requête en injonction des écologistes""",0
520613947343265792,=,INFORMATION,,Ministère du Développement durable,2
487520044234981376,+,SENTIMENT,,Ségolène Royal salue l’engagement quasi unanime du CESE en faveur de la transition énergétique    (  via   ),1
519952985548652544,-,EMOTION,MEPRIS,"Quelle pitrerie, chère “  :   Vote Cañete   .    .    .    Notre victoire   :   le développement durable c  '  est FransTimmermans”",0
506545614264762368,=,INFORMATION,,La croissance des énergies renouvelables devrait ralentir d’ici 10 ans,2
519794851546935296,=,INFORMATION,,Bourse de recherche du programme  sur le changement climatique en zones semi-aride  Date limite 15 Oct,2
506807425643843585,+,OPINION,VALORISATION,"Il y a au moins une chose à faire, en plus de tout le reste dés aujourd  '  hui pour atténuer les effets à venir du réchauffement climatique  .  1/2",1
520595947337052160,-,EMOTION,DEPLAISIR,Accords de libre-échange Canada et États-Unis   :   la farce et les mensonges continuent - Yannick Jadot |,0
487481587823812609,+,,,Ad exchange et DMP  :   l  '  écosystème digital en route pour inventer les subprimes de la pub en faisant croire bundle YouTube+socialTV+data=TF1  ?,1
488347621590052864,=,INFORMATION,,"Demain sur Reputatiolab, exploration de l’écosystème du monde de la communication et du marketing belge   !",2
507321798233300992,=,INFORMATION,,La technique du SCV mise en place sur l  '  île comorienne d  '  Anjouan  :   La technique du SCV mise en place sur l  '  île…,2
489397302809722882,+,OPINION,VALORISATION,"10 matériaux incroyables pour les bâtiments de demain  :   Super isolants, écologiques ou régulateurs de températu   .    .    .",1
