,id,polarity,nature,emotion
4433,518851811432996864,-,EMOTION,COLERE
4434,518853087331897345,=,INFORMATION,
4435,518853181171044353,=,INFORMATION,
4436,518856003492659201,+,,
4437,518858048903733249,-,EMOTION,COLERE
4438,518858770433470464,=,INFORMATION,
4439,518859489014214657,-,,
4440,518859987607900160,-,EMOTION,MEPRIS
4441,518860451070095360,-,,
4442,518860812744937473,+,OPINION,VALORISATION
4443,518863294355234816,=,INFORMATION,
4444,518864916640722945,+,,
4445,518865319277133824,=,INFORMATION,
4446,518866961048928256,+,,
4447,518867294538436608,+,,
4448,518870337262747648,+,OPINION,VALORISATION
4449,518870368610566144,+,OPINION,VALORISATION
4450,518877107704070144,=,INFORMATION,
4451,518877929082978305,-,EMOTION,PEUR
4452,518879218814701570,-,EMOTION,PEUR
4453,518879223038345217,=,INFORMATION,
4454,518881076086079488,=,INFORMATION,
4455,518882145415491584,=,INFORMATION,
4456,518884047012253696,=,INFORMATION,
4457,518884417860026368,=,INFORMATION,
4458,518887561130156033,+,OPINION,VALORISATION
4459,518896604250927104,-,,
4460,518898140070412290,+,OPINION,VALORISATION
4461,518901451809390593,-,OPINION,DESACCORD
4462,518903710206803969,-,,
4463,518906491504308224,+,OPINION,VALORISATION
4464,518909445619716096,+,OPINION,VALORISATION
4465,518909446379294720,+,,
4466,518909823232901121,+,OPINION,VALORISATION
4467,518920618734264320,+,OPINION,VALORISATION
4468,518923542591991808,=,INFORMATION,
4469,518927325727948800,+,OPINION,VALORISATION
4470,518936798052249601,+,OPINION,VALORISATION
4471,518937201640751104,-,EMOTION,COLERE
4472,518938033429544960,-,EMOTION,PEUR
4473,518938779092922368,+,OPINION,VALORISATION
4474,518939605966786560,+,OPINION,VALORISATION
4475,518945927110098944,+,OPINION,VALORISATION
4476,518948340588085248,=,INFORMATION,
4477,518960235784835073,=,INFORMATION,
4478,518981630334361600,-,EMOTION,DEPLAISIR
4479,518982472525438976,+,OPINION,VALORISATION
4480,518983353262145537,-,,
4481,518985432025931776,=,INFORMATION,
4482,518993778590232577,=,INFORMATION,
4483,518993960250146817,=,INFORMATION,
4484,518996503965466624,+,OPINION,VALORISATION
4485,518998827144327168,+,OPINION,VALORISATION
4486,518999553404862465,+,OPINION,VALORISATION
4487,519002774084677632,+,OPINION,VALORISATION
4488,519004287402139648,-,,
4489,519006199635656704,+,OPINION,VALORISATION
4490,519006504457093120,-,EMOTION,MEPRIS
4491,519006793733652480,+,OPINION,VALORISATION
4492,519008451931156481,+,OPINION,VALORISATION
4493,519008946766360576,=,INFORMATION,
4494,519009321691398144,+,OPINION,ACCORD
4495,519010926511398913,+,OPINION,VALORISATION
4496,519011863322177536,=,INFORMATION,
4497,519012285172314113,-,OPINION,DEVALORISATION
4498,519012785137922048,=,INFORMATION,
4499,519013574430453761,-,OPINION,DESACCORD
4500,519013758342295552,=,INFORMATION,
4501,519015992195055617,-,OPINION,DESACCORD
4502,519016492990746625,+,,
4503,519016702307479553,=,INFORMATION,
4504,519018021931978753,+,,
4505,519019195825389568,=,INFORMATION,
4506,519021535273967616,+,,
4507,519021762357755904,=,INFORMATION,
4508,519022131041284096,=,INFORMATION,
4509,519022343390515201,+,,
4510,519022556225884160,+,,
4511,519023676680073216,+,OPINION,VALORISATION
4512,519023779956391937,-,EMOTION,COLERE
4513,519023787300245505,-,,
4514,519023826332819456,=,INFORMATION,
4515,519025796556787712,+,OPINION,VALORISATION
4516,519025817796755456,+,OPINION,VALORISATION
4517,519026508359561216,+,,
4518,519026640408825856,=,INFORMATION,
4519,519027479630348288,+,OPINION,VALORISATION
4520,519027832824266752,+,,
4521,519028643566465024,=,INFORMATION,
4522,519028748340187136,-,EMOTION,COLERE
4523,519028829331812352,-,OPINION,DEVALORISATION
4524,519030638524268544,+,OPINION,VALORISATION
4525,519031358489104384,-,EMOTION,PEUR
4526,519032131600019456,+,OPINION,VALORISATION
4527,519033006326317056,=,INFORMATION,
4528,519033544065425408,+,OPINION,VALORISATION
4529,519033827356729345,=,INFORMATION,
4530,519034363363610624,+,,
4531,519034386197790720,-,,
4532,519034438420684800,+,,
4533,519035254418317312,-,EMOTION,COLERE
4534,519035545264336896,-,OPINION,DEVALORISATION
4535,519035695797526528,=,INFORMATION,
4536,519036161222647808,=,INFORMATION,
4537,519036900515270656,=,INFORMATION,
4538,519037467815845888,=,INFORMATION,
4539,519038214662029312,+,OPINION,VALORISATION
4540,519038302113243136,=,INFORMATION,
4541,519039400442101761,=,INFORMATION,
4542,519039871743037440,=,INFORMATION,
4543,519040159073841152,+,OPINION,VALORISATION
4544,519040932344504321,+,OPINION,VALORISATION
4545,519041121780256768,+,,
4546,519042784087773184,=,INFORMATION,
4547,519043071103614976,-,OPINION,DEVALORISATION
4548,519043803940782080,-,,
4549,519043824061276160,+,OPINION,VALORISATION
4550,519043831463804929,+,,
4551,519044990899879937,=,INFORMATION,
4552,519045159959683072,=,INFORMATION,
4553,519046096333836288,=,INFORMATION,
4554,519047670430990336,+,OPINION,ACCORD
4555,519048236971991040,+,,
4556,519048565076029440,=,INFORMATION,
4557,519049252958650368,+,,
4558,519049593372573698,+,OPINION,VALORISATION
4559,519049927184637952,=,INFORMATION,
4560,519050026765410304,=,INFORMATION,
4561,519050347042451456,+,OPINION,VALORISATION
4562,519051457497407488,-,,
4563,519051953960398848,+,OPINION,VALORISATION
4564,519052030631895040,=,INFORMATION,
4565,519052591855337472,+,,
4566,519052692367613952,+,OPINION,VALORISATION
4567,519052997800628224,+,OPINION,VALORISATION
4568,519053089660493824,+,OPINION,VALORISATION
4569,519053507333484544,-,OPINION,DESACCORD
4570,519053537721196544,-,EMOTION,PEUR
4571,519053874934460416,=,INFORMATION,
4572,519054503904280576,=,INFORMATION,
4573,519055200808869888,-,EMOTION,DEPLAISIR
4574,519055870211416064,+,OPINION,ACCORD
4575,519055927610470400,=,INFORMATION,
4576,519056006882394112,-,EMOTION,PEUR
4577,519056522102702080,=,INFORMATION,
4578,519056792764948480,+,OPINION,VALORISATION
4579,519057215395995648,-,EMOTION,COLERE
4580,519057751176388608,+,,
4581,519059004111069184,=,INFORMATION,
4582,519059155123195905,+,,
4583,519060503885139968,-,EMOTION,PEUR
4584,519061693733679104,=,INFORMATION,
4585,519062109594722304,=,INFORMATION,
4586,519063295580712960,+,OPINION,VALORISATION
4587,519064558632435712,-,EMOTION,TRISTESSE
4588,519065284855205888,=,INFORMATION,
4589,519065837324349443,-,,
4590,519065858568904704,+,,
4591,519067283831144448,=,INFORMATION,
4592,519067910095269888,+,,
4593,519068821043576832,-,OPINION,DEVALORISATION
4594,519069319708540928,-,EMOTION,COLERE
4595,519070383295954944,=,INFORMATION,
4596,519070581896253440,+,,
4597,519070709344002048,+,OPINION,VALORISATION
4598,519072285626740737,+,OPINION,VALORISATION
4599,519072460533432320,=,INFORMATION,
4600,519073878535340032,+,OPINION,ACCORD
4601,519074425506115584,=,INFORMATION,
4602,519075011962093568,=,INFORMATION,
4603,519077078277185536,+,OPINION,VALORISATION
4604,519077272331231232,=,INFORMATION,
4605,519080812721885184,=,INFORMATION,
4606,519083139504029696,=,INFORMATION,
4607,519083184651530240,-,EMOTION,COLERE
4608,519083782604066816,-,EMOTION,PEUR
4609,519084276831518720,+,OPINION,VALORISATION
4610,519084778126336001,-,EMOTION,COLERE
4611,519088842411106304,+,OPINION,VALORISATION
4612,519089807063281664,-,OPINION,DESACCORD
4613,519091912247377920,=,INFORMATION,
4614,519092113066041344,=,INFORMATION,
4615,519094151174836225,=,INFORMATION,
4616,519094322218545152,-,OPINION,DESACCORD
4617,519094989574643712,+,OPINION,VALORISATION
4618,519095141567434754,+,OPINION,VALORISATION
4619,519097675413995520,=,INFORMATION,
4620,519098296418045952,=,INFORMATION,
4621,519099041108733952,=,INFORMATION,
4622,519101267235598336,=,INFORMATION,
4623,519102418370306048,-,OPINION,DESACCORD
4624,519102468710756353,=,INFORMATION,
4625,519102701574295552,=,INFORMATION,
4626,519103340240588803,+,OPINION,VALORISATION
4627,519104468601028608,+,,
4628,519104506353950720,=,INFORMATION,
4629,519107338377392128,+,,
4630,519109764153110528,+,OPINION,VALORISATION
4631,519111938782269440,+,,
4632,519112364432449536,-,EMOTION,COLERE
4633,519113262970175488,=,INFORMATION,
4634,519113488329756672,+,,
4635,519114158873509889,=,INFORMATION,
4636,519115517672427521,=,INFORMATION,
4637,519116175310327808,+,,
4638,519116212459282432,=,INFORMATION,
4639,519117376399618048,+,OPINION,VALORISATION
4640,519117428539015169,+,,
4641,519117963530891264,=,INFORMATION,
4642,519118163045539840,=,INFORMATION,
4643,519118457196277760,-,OPINION,DESACCORD
4644,519118682526457856,+,,
4645,519122093393182720,+,OPINION,VALORISATION
4646,519122177598054401,+,OPINION,VALORISATION
4647,519122538656718848,+,OPINION,VALORISATION
4648,519123623357870080,+,OPINION,VALORISATION
4649,519123650184638464,=,INFORMATION,
4650,519123783438053377,=,INFORMATION,
4651,519125029770911745,=,INFORMATION,
4652,519125393841082368,=,INFORMATION,
4653,519125524598116352,-,OPINION,DESACCORD
4654,519126385252909058,+,OPINION,VALORISATION
4655,519126666095108096,-,,
4656,519127140982599680,=,INFORMATION,
4657,519128418471149569,+,OPINION,VALORISATION
4658,519128838295404544,-,OPINION,DESACCORD
4659,519129565634265088,=,INFORMATION,
4660,519129847721775104,+,,
4661,519130756388360193,=,INFORMATION,
4662,519131226020782080,+,OPINION,VALORISATION
4663,519131480279486464,=,INFORMATION,
4664,519132638884687872,=,INFORMATION,
4665,519132675345743873,+,,
4666,519133275365703682,-,OPINION,DEVALORISATION
4667,519134277095940096,=,INFORMATION,
4668,519134477638176768,-,EMOTION,PEUR
4669,519135134101303296,+,OPINION,VALORISATION
4670,519135291891023872,-,OPINION,DESACCORD
4671,519136158354116609,=,INFORMATION,
4672,519136267162775552,+,OPINION,VALORISATION
4673,519136294874906624,=,INFORMATION,
4674,519136860921020416,=,INFORMATION,
4675,519137071928442880,=,INFORMATION,
4676,519137783353724929,-,OPINION,DESACCORD
4677,519137820343291904,+,OPINION,VALORISATION
4678,519138328277311491,-,OPINION,DESACCORD
4679,519139230430552064,=,INFORMATION,
4680,519139283962437632,+,EMOTION,AMOUR
4681,519139591349997568,-,OPINION,DESACCORD
4682,519140261515894784,+,,
4683,519140910874243072,=,INFORMATION,
4684,519141487020212224,=,INFORMATION,
4685,519141820673327105,=,INFORMATION,
4686,519141932401184768,=,INFORMATION,
4687,519142049073729536,+,OPINION,VALORISATION
4688,519144399859904512,+,OPINION,VALORISATION
4689,519144806069837824,+,,
4690,519145090024226816,+,OPINION,VALORISATION
4691,519146512698572801,+,OPINION,VALORISATION
4692,519146742269612032,+,,
4693,519146995332968449,-,OPINION,DESACCORD
4694,519147622469500928,=,INFORMATION,
4695,519147744821522433,+,OPINION,VALORISATION
4696,519147839851491328,-,OPINION,DESACCORD
4697,519148476492693504,+,OPINION,VALORISATION
4698,519148909604929537,=,INFORMATION,
4699,519149158859808768,+,OPINION,VALORISATION
4700,519149305714966528,-,EMOTION,SURPRISE_NEGATIVE
4701,519152357083320320,-,OPINION,DESACCORD
4702,519154316922200065,-,EMOTION,TRISTESSE
4703,519154870532997121,+,,
4704,519155621581824001,=,INFORMATION,
4705,519155934233653248,=,INFORMATION,
4706,519156021202522112,+,,
4707,519156161111941120,+,OPINION,VALORISATION
4708,519156320927502336,-,OPINION,DESACCORD
4709,519157727835475969,+,,
4710,519158145424580608,=,INFORMATION,
4711,519158392183468032,=,INFORMATION,
4712,519158544482836480,+,,
4713,519158551928139776,=,INFORMATION,
4714,519160501960736768,-,EMOTION,COLERE
4715,519161194280923136,-,OPINION,DEVALORISATION
4716,519163601786241024,-,OPINION,DESACCORD
4717,519164139449876480,+,,
4718,519164197116997635,=,INFORMATION,
4719,519166115499737088,=,INFORMATION,
4720,519166570460090368,=,INFORMATION,
4721,519167302927798272,+,,
4722,519170736452534272,=,INFORMATION,
4723,519171377517981696,+,OPINION,VALORISATION
4724,519172194161946625,=,INFORMATION,
4725,519172608353660928,=,INFORMATION,
4726,519174551859920896,+,OPINION,VALORISATION
4727,519175129117777920,+,,
4728,519175653376020480,+,OPINION,VALORISATION
4729,519176249730940928,+,OPINION,VALORISATION
4730,519176359751745536,=,INFORMATION,
4731,519177544109932545,=,INFORMATION,
4732,519177846938284032,=,INFORMATION,
4733,519178266343505920,+,OPINION,VALORISATION
4734,519179548353888256,-,OPINION,DEVALORISATION
4735,519179676330491904,=,INFORMATION,
4736,519180467384623105,+,,
4737,519180538968825856,+,OPINION,ACCORD
4738,519182146595205120,=,INFORMATION,
4739,519184016906678272,-,EMOTION,PEUR
4740,519185627511029761,+,OPINION,VALORISATION
4741,519188494854684672,=,INFORMATION,
4742,519188703827488768,=,INFORMATION,
4743,519189084271820801,=,INFORMATION,
4744,519189170477367296,=,INFORMATION,
4745,519189218799931393,-,OPINION,DESACCORD
4746,519190616899846144,-,EMOTION,PEUR
4747,519190728237645824,=,INFORMATION,
4748,519191745150861312,=,INFORMATION,
4749,519192807731634176,=,INFORMATION,
4750,519193203686531072,+,OPINION,VALORISATION
4751,519193288403066880,+,OPINION,VALORISATION
4752,519193435765755904,+,OPINION,VALORISATION
4753,519193573192130561,-,OPINION,DEVALORISATION
4754,519193683930124288,-,OPINION,DEVALORISATION
4755,519193881263747072,+,OPINION,VALORISATION
4756,519194292020326400,=,INFORMATION,
4757,519194906720751617,+,,
4758,519195924967718915,-,EMOTION,MEPRIS
4759,519196039287689217,=,INFORMATION,
4760,519197099637080064,+,OPINION,VALORISATION
4761,519198024430784512,=,INFORMATION,
4762,519198615429197824,+,SENTIMENT,SATISFACTION
4763,519198964269481984,=,INFORMATION,
4764,519200289304612864,+,OPINION,VALORISATION
4765,519202461069115392,-,OPINION,DEVALORISATION
4766,519203457463762946,+,OPINION,VALORISATION
4767,519203794039894016,=,INFORMATION,
4768,519203980250210306,+,OPINION,VALORISATION
4769,519204880180076546,=,INFORMATION,
4770,519205055787171842,+,OPINION,VALORISATION
4771,519206065880453120,+,OPINION,VALORISATION
4772,519206730652475392,=,INFORMATION,
4773,519208586011230208,-,EMOTION,COLERE
4774,519212623955386368,+,OPINION,VALORISATION
4775,519212886561140736,-,OPINION,DESACCORD
4776,519213117520486402,=,INFORMATION,
4777,519214379267788800,-,EMOTION,MEPRIS
4778,519215075597373440,=,INFORMATION,
4779,519215545942831104,+,OPINION,VALORISATION
4780,519216451539189761,-,OPINION,DEVALORISATION
4781,519217167707815938,+,,
4782,519218495511592961,=,INFORMATION,
4783,519220111866339328,+,OPINION,VALORISATION
4784,519220757562687488,=,INFORMATION,
4785,519222131792822272,+,,
4786,519222279310282753,+,,
4787,519222357203124225,=,INFORMATION,
4788,519222798418706432,-,OPINION,DEVALORISATION
4789,519224418263117825,+,OPINION,VALORISATION
4790,519224567471292417,+,OPINION,VALORISATION
4791,519224628796211200,+,OPINION,VALORISATION
4792,519224977535799296,-,OPINION,DEVALORISATION
4793,519225347142082561,=,INFORMATION,
4794,519227123416842240,=,INFORMATION,
4795,519228740061384704,-,EMOTION,SURPRISE_NEGATIVE
4796,519229009469931522,-,EMOTION,MEPRIS
4797,519230580597071872,+,OPINION,VALORISATION
4798,519231222837686272,-,OPINION,DEVALORISATION
4799,519231910326059008,-,EMOTION,PEUR
4800,519232450191695873,-,OPINION,DEVALORISATION
4801,519233409303207936,=,INFORMATION,
4802,519235274413719553,+,OPINION,VALORISATION
4803,519235509621911552,+,OPINION,VALORISATION
4804,519236260238725120,-,,
4805,519237160583438336,+,,
4806,519237365756592128,-,,
4807,519244763166687232,-,,
4808,519245004678889472,+,,
4809,519245105577095168,+,OPINION,VALORISATION
4810,519246416137707520,=,INFORMATION,
4811,519246603371413504,=,INFORMATION,
4812,519247490349277184,=,INFORMATION,
4813,519252387346010112,=,INFORMATION,
4814,519253440036605952,-,EMOTION,COLERE
4815,519253981063680000,+,,
4816,519255104722325504,+,,
4817,519260450027225089,=,INFORMATION,
4818,519260711693058050,=,INFORMATION,
4819,519265417924059137,=,INFORMATION,
4820,519267934469111808,+,OPINION,VALORISATION
4821,519286247211012096,+,,
4822,519290096013430784,+,OPINION,VALORISATION
4823,519302662593183744,+,OPINION,VALORISATION
4824,519310953545236480,-,EMOTION,COLERE
4825,519313166753599488,+,OPINION,ACCORD
4826,519315483666169857,=,INFORMATION,
4827,519320896574865408,=,INFORMATION,
4828,519323856444456960,=,INFORMATION,
4829,519326293515845633,=,INFORMATION,
4830,519342118846726144,-,,
4831,519342922047565824,+,OPINION,VALORISATION
4832,519345463695523840,=,INFORMATION,
4833,519350440937664512,-,,
4834,519356796700725248,=,INFORMATION,
4835,519359276901752832,-,EMOTION,MEPRIS
4836,519359747385221120,+,,
4837,519359899063824384,=,INFORMATION,
4838,519361405133144064,-,EMOTION,MEPRIS
4839,519361736097673216,+,OPINION,VALORISATION
4840,519362703916531712,=,INFORMATION,
4841,519362886385168384,+,OPINION,VALORISATION
4842,519363869530411008,=,INFORMATION,
4843,519364889996177409,=,INFORMATION,
4844,519365241868918786,+,OPINION,VALORISATION
4845,519366844550242304,=,INFORMATION,
4846,519367684933578752,=,INFORMATION,
4847,519367722225139713,=,INFORMATION,
4848,519369584244043777,=,INFORMATION,
4849,519370296550494209,+,OPINION,VALORISATION
4850,519370959405326336,+,OPINION,VALORISATION
4851,519372564200574976,+,OPINION,VALORISATION
4852,519373057123966976,=,INFORMATION,
4853,519374190110318593,=,INFORMATION,
4854,519374271119114240,=,INFORMATION,
4855,519375336547815424,+,OPINION,VALORISATION
4856,519377289105387522,=,INFORMATION,
4857,519377564008460288,+,OPINION,VALORISATION
4858,519380368106205184,=,INFORMATION,
4859,519380398699474945,=,INFORMATION,
4860,519381185831915520,=,INFORMATION,
4861,519382272022429696,=,INFORMATION,
4862,519382287608455168,=,INFORMATION,
4863,519382572519149568,-,,
4864,519383030117720064,=,INFORMATION,
4865,519383223613546496,+,OPINION,VALORISATION
4866,519384431102947328,+,OPINION,VALORISATION
4867,519384999196635136,=,INFORMATION,
4868,519385925273796608,-,EMOTION,PEUR
4869,519386085814972416,+,OPINION,ACCORD
4870,519386689354358785,-,EMOTION,PEUR
4871,519386771306848256,-,EMOTION,PEUR
4872,519386798737612801,+,OPINION,VALORISATION
4873,519387039931068417,=,INFORMATION,
4874,519387634897272832,+,OPINION,VALORISATION
4875,519387764992004096,=,INFORMATION,
4876,519387948043997184,-,EMOTION,PEUR
4877,519388113404035073,-,OPINION,DESACCORD
4878,519388210578067457,+,OPINION,VALORISATION
4879,519389128019173377,-,EMOTION,PEUR
4880,519389168657772544,=,INFORMATION,
4881,519389822591315968,-,EMOTION,PEUR
4882,519390168504344576,-,EMOTION,PEUR
4883,519390561720365056,+,OPINION,VALORISATION
4884,519391123870351360,=,INFORMATION,
4885,519391513881886720,+,OPINION,VALORISATION
4886,519391650221539328,-,EMOTION,PEUR
4887,519391928518180864,=,INFORMATION,
4888,519392005223636992,=,INFORMATION,
4889,519392135523479552,-,OPINION,DEVALORISATION
4890,519392800002297857,+,OPINION,VALORISATION
4891,519392958295343104,=,INFORMATION,
4892,519392992852185088,=,INFORMATION,
4893,519393104319619073,-,EMOTION,PEUR
4894,519393228572090368,+,OPINION,VALORISATION
4895,519393724795600896,=,INFORMATION,
4896,519394059518246912,+,OPINION,VALORISATION
4897,519394949008486400,=,INFORMATION,
4898,519395093397401600,=,INFORMATION,
4899,519395512488054784,=,INFORMATION,
4900,519395525376749568,+,OPINION,VALORISATION
4901,519396994146516992,-,OPINION,DESACCORD
4902,519397091622543360,+,OPINION,VALORISATION
4903,519397393083953153,-,EMOTION,PEUR
4904,519398020740546560,+,EMOTION,PLAISIR
4905,519398573314560001,+,,
4906,519398742282469376,=,INFORMATION,
4907,519399842473586689,=,INFORMATION,
4908,519400437725024258,=,INFORMATION,
4909,519400570160156672,+,OPINION,VALORISATION
4910,519402660588691456,-,EMOTION,PEUR
4911,519402764225376256,+,,
4912,519403552670642176,=,INFORMATION,
4913,519403791444348928,-,EMOTION,MEPRIS
4914,519403989306470401,=,INFORMATION,
4915,519404261915230208,+,OPINION,ACCORD
4916,519404392513302528,-,EMOTION,COLERE
4917,519404742037237760,+,OPINION,VALORISATION
4918,519405499453030400,+,OPINION,VALORISATION
4919,519406201147498496,+,OPINION,VALORISATION
4920,519407523812888576,-,OPINION,DEVALORISATION
4921,519408010289246208,+,,
4922,519408582073131008,+,,
4923,519409018779877378,+,OPINION,VALORISATION
4924,519409168839901184,+,OPINION,VALORISATION
4925,519409210682269696,=,INFORMATION,
4926,519409543390846976,-,EMOTION,PEUR
4927,519409775344631808,=,INFORMATION,
4928,519409809943060480,+,OPINION,VALORISATION
4929,519409953988046848,-,EMOTION,PEUR
4930,519410822338994178,=,INFORMATION,
4931,519410972696399875,-,OPINION,DEVALORISATION
4932,519411159288782849,+,OPINION,VALORISATION
4933,519412000578084864,+,,
4934,519412171961544704,=,INFORMATION,
4935,519412276386729984,-,EMOTION,PEUR
4936,519412486249127936,+,OPINION,VALORISATION
4937,519413354344239104,=,INFORMATION,
4938,519414500789735424,-,EMOTION,COLERE
4939,519414658059755521,+,OPINION,VALORISATION
4940,519414842185105408,-,OPINION,DESACCORD
4941,519415310592802818,+,OPINION,VALORISATION
4942,519416739868585984,+,OPINION,VALORISATION
4943,519418268096819200,-,EMOTION,COLERE
4944,519418861343756288,=,INFORMATION,
4945,519419129036800000,=,INFORMATION,
4946,519419294665703424,=,INFORMATION,
4947,519419434356965376,+,,
4948,519419598257811456,+,OPINION,VALORISATION
4949,519420502763651072,-,EMOTION,DEPLAISIR
4950,519420878715879424,=,INFORMATION,
4951,519421242500448256,+,OPINION,VALORISATION
4952,519421260175273984,-,OPINION,DEVALORISATION
4953,519421297097334784,-,OPINION,DEVALORISATION
4954,519421866914889728,=,INFORMATION,
4955,519423125847420928,=,INFORMATION,
4956,519425796692135936,+,OPINION,VALORISATION
4957,519425944076189696,=,INFORMATION,
4958,519426002087583744,+,OPINION,VALORISATION
4959,519426511934599168,=,INFORMATION,
4960,519427248596594689,-,OPINION,DEVALORISATION
4961,519427517749272576,-,EMOTION,PEUR
4962,519427691611574272,-,EMOTION,COLERE
4963,519428228759683072,-,EMOTION,PEUR
4964,519428335773159424,=,INFORMATION,
4965,519428502895226880,=,INFORMATION,
4966,519429272939663363,+,,
4967,519429866463064065,-,EMOTION,COLERE
4968,519429972742516738,=,INFORMATION,
4969,519430670998061056,+,OPINION,VALORISATION
4970,519431465554432000,+,OPINION,VALORISATION
4971,519431495182589952,+,OPINION,VALORISATION
4972,519431898012348416,+,,
4973,519432668698910720,-,EMOTION,PEUR
4974,519432869027270656,+,OPINION,VALORISATION
4975,519433053052358656,=,INFORMATION,
4976,519433545572679680,=,INFORMATION,
4977,519435107128864769,=,INFORMATION,
4978,519435641617018880,=,INFORMATION,
4979,519435772609699840,-,OPINION,DEVALORISATION
4980,519437127890001921,=,INFORMATION,
4981,519437495986294785,=,INFORMATION,
4982,519437514629582849,=,INFORMATION,
4983,519438215238123520,=,INFORMATION,
4984,519438583870930944,+,,
4985,519438699809878016,=,INFORMATION,
4986,519439036742922240,=,INFORMATION,
4987,519439051191898112,=,INFORMATION,
4988,519440126200803328,=,INFORMATION,
4989,519441434676449280,=,INFORMATION,
4990,519441645574848512,+,OPINION,VALORISATION
4991,519441857232011264,=,INFORMATION,
4992,519442122869456896,=,INFORMATION,
4993,519442413560291328,-,EMOTION,PEUR
4994,519442821049114624,=,INFORMATION,
4995,519444928204517376,-,EMOTION,MEPRIS
4996,519446618840793088,=,INFORMATION,
4997,519447043916308480,=,INFORMATION,
4998,519447543663820801,=,INFORMATION,
4999,519448152282509313,=,INFORMATION,
5000,519448285933629441,=,INFORMATION,
5001,519448929998745602,-,EMOTION,PEUR
5002,519449142100512768,=,INFORMATION,
5003,519451330830553089,=,INFORMATION,
5004,519451545919033345,=,INFORMATION,
5005,519451887620620288,+,OPINION,VALORISATION
5006,519453496450379776,-,EMOTION,PEUR
5007,519454742859489280,+,OPINION,VALORISATION
5008,519455722040733696,=,INFORMATION,
5009,519455886746456064,+,OPINION,VALORISATION
5010,519457069900902401,-,EMOTION,PEUR
5011,519457235010093056,=,INFORMATION,
5012,519458413320097792,=,INFORMATION,
5013,519459891799658496,+,,
5014,519459974079344640,=,INFORMATION,
5015,519460868992802816,+,OPINION,VALORISATION
5016,519461041152225280,=,INFORMATION,
5017,519462147374346241,+,OPINION,VALORISATION
5018,519462666348539904,=,INFORMATION,
5019,519462676913586176,+,OPINION,VALORISATION
5020,519462874633482240,-,EMOTION,DEPLAISIR
5021,519464007007494144,=,INFORMATION,
5022,519464735792578560,=,INFORMATION,
5023,519465064634798080,=,INFORMATION,
5024,519466958018736128,=,INFORMATION,
5025,519467404959563777,+,,
5026,519467517949919233,-,EMOTION,PEUR
5027,519467790961750016,-,,
5028,519467809198182400,-,EMOTION,PEUR
5029,519468107790696449,-,OPINION,DEVALORISATION
5030,519469140642631680,+,OPINION,VALORISATION
5031,519470056917729280,=,INFORMATION,
5032,519470072734040065,-,EMOTION,PEUR
5033,519470717260529664,+,OPINION,VALORISATION
5034,519472274400116736,=,INFORMATION,
5035,519473246048387072,+,OPINION,VALORISATION
5036,519475103755943936,-,EMOTION,PEUR
5037,519475709690269698,=,INFORMATION,
5038,519476041031897088,+,OPINION,VALORISATION
5039,519476090482733056,+,OPINION,VALORISATION
5040,519476354832543745,+,OPINION,VALORISATION
5041,519476912209395712,=,INFORMATION,
5042,519477087741419521,+,OPINION,VALORISATION
5043,519478159021195264,-,OPINION,DEVALORISATION
5044,519479110050271232,+,OPINION,VALORISATION
5045,519479177888935936,=,INFORMATION,
5046,519479582853169152,=,INFORMATION,
5047,519480954302529537,=,INFORMATION,
5048,519481668944822272,-,OPINION,DEVALORISATION
5049,519482028438589440,+,,
5050,519482304599977984,=,INFORMATION,
5051,519482552231669760,=,INFORMATION,
5052,519482885834043393,-,EMOTION,PEUR
5053,519482971620126722,=,INFORMATION,
5054,519484068199555072,=,INFORMATION,
5055,519484439189942272,=,INFORMATION,
5056,519484747958194176,+,OPINION,VALORISATION
5057,519486142463606784,=,INFORMATION,
5058,519486331987460096,=,INFORMATION,
5059,519486902861578242,+,,
5060,519487714488365056,-,EMOTION,PEUR
5061,519487858365980672,=,INFORMATION,
5062,519487892607889410,+,,
5063,519488407710744576,+,OPINION,VALORISATION
5064,519488785709801472,=,INFORMATION,
5065,519489129915383808,=,INFORMATION,
5066,519489966016311296,+,,
5067,519490399787053056,+,,
5068,519490583442636801,=,INFORMATION,
5069,519491104694341633,=,INFORMATION,
5070,519492195263717376,-,EMOTION,MEPRIS
5071,519492625414361089,=,INFORMATION,
5072,519492681165459457,-,EMOTION,MEPRIS
5073,519492861436624896,-,OPINION,DEVALORISATION
5074,519493831578750976,-,EMOTION,PEUR
5075,519495972674498560,-,OPINION,DEVALORISATION
5076,519496568903172096,=,INFORMATION,
5077,519496752181673984,=,INFORMATION,
5078,519501055655030785,+,OPINION,VALORISATION
5079,519502298070777857,=,INFORMATION,
5080,519502374407122944,=,INFORMATION,
5081,519502394363637760,=,INFORMATION,
5082,519502499838177280,-,EMOTION,SURPRISE_NEGATIVE
5083,519503640269053952,+,OPINION,VALORISATION
5084,519504338981769216,-,OPINION,DEVALORISATION
5085,519504423887073280,=,INFORMATION,
5086,519504528249733120,=,INFORMATION,
5087,519504922656927744,=,INFORMATION,
5088,519505086847156225,=,INFORMATION,
5089,519505473620279296,=,INFORMATION,
5090,519505474085847040,-,OPINION,DESACCORD
5091,519506259201241088,=,INFORMATION,
5092,519506676680908800,-,EMOTION,COLERE
5093,519506774924468224,+,OPINION,VALORISATION
5094,519507117024083968,+,OPINION,VALORISATION
