id,pol_symbol,nature,emotion,text,polarity
489317598073729024,=,INFORMATION,,Écoquartiers   :   Rouen pionnière avec un financement inédit  .    via  Urbanisme Immobilier Logement,2
519841246639321090,=,INFORMATION,,"pour atteindre les objectifs, il faut mettre les politiques à la place des éoliennes  .    .  ils font énormément de VENT  .",2
489324810091393025,+,OPINION,VALORISATION,"desirdeperchoir Ségolène Royal  :   ""Je ne veux pas que l  '  écologie soit punitive"" - Var-Matin",1
506964029139857408,=,INFORMATION,,Lantier mise sur les mini-maisons et l  '  écologie,2
488449819028242432,-,EMOTION,COLERE,Mdrr le hamas a lancé une roquette sur la centrale électrique qui alimentait Gaza mais le hamas vous êtes vraiment con c  '  est chaud,0
490057439728132097,-,EMOTION,PEUR,La disparition des insectes menace toute la biodiversité via,0
490067012442677248,=,INFORMATION,,"Les Fermes en villes, 1er démonstrateur d  '  agriculture urbaine en économie circulaire   ecologie Mediaterre",2
518309726485250049,-,,,35 000 morses échoués sur une plage en Alaska  Climat Ecosysteme,0
489982375246721024,+,OPINION,VALORISATION,Biodiversité   :   Nefab a choisi d  '  en faire son miel,1
520500979775864833,+,OPINION,ACCORD,Le FRR signataire de la déclaration sur le changement climatique,1
520196443873619968,=,INFORMATION,,[  Actualité  ]   Une platine à énergie solaire au centre Afpa d’Istres  formation,2
520098686228254720,+,OPINION,VALORISATION,"_et_cactus  :   construction, Transition énergétique  .   Développement durable, Économie  .   par ici la monnaie  !",1
507201307405721601,-,EMOTION,SURPRISE_NEGATIVE,"Strasbourg GCO   :   les écologistes strasbourgeois sont ""stupéfaits"" ►►  Alsace",0
506869074588999680,=,INFORMATION,,Pub   :   le poids du papier,2
507405765888708608,+,OPINION,VALORISATION,Lutter contre le réchauffement climatique et réduire la facture énergétique,1
518042692996317184,=,INFORMATION,,J-1 avant les journées de l  '  industrie électrique   !   Nous vous attendons nombreux demain à la centrale de Chooz   !,2
489312675126464513,+,OPINION,VALORISATION,Une coopérative citoyenne pour relancer l’hydroénergie,1
489355200726331392,=,INFORMATION,,Interview avec Marco Camenisch en allemand   :    écologie anarchisme répression Suisse,2
520233286245683201,-,OPINION,DEVALORISATION,"Écotaxe   :   pour _m, Ségolène Royal ""assassine"" l  '  écologie   :",0
519960185662885889,-,,,Sciences   :   le manchot empereur victime du réchauffement climatique   :    Environnement Oiseaux Biodiversité Climat,0
488939939435122688,=,INFORMATION,,A la découverte de l’écosystème du marketing et de la communication belge  .,2
489298036057997313,+,SENTIMENT,,Grands dossiers du ministère du Développement durable et des Infrastructures maintenant sur  /,1
506948349103075328,=,INFORMATION,,Des éoliennes   .    .    .,2
520623257624772609,-,,,Terminator qui donne des leçons d  '  ecologie à Flamby  .   Mon cerveau a du mal a visualiser cette rencontre  .   LRT,0
489449398212911105,+,OPINION,ACCORD,La transition écologique et énergétique s  '  organise en France  via,1
506395571935256576,=,INFORMATION,,RT 06/09 Taller Aprofitament Aliments i Dinar Solidari de Recuperats Gratuït,2
520187644404572160,+,OPINION,VALORISATION,Renforcer l  '  indépendance énergétique des particuliers   :   les auto-constructeurs d’éoliennes |,1
506412058297257984,=,INFORMATION,,"Avec 147 installations éoliennes au 30 juin, la Bretagne est en tête des régions  .   Mais seulement 3eme en Puissance installée   (  798 MW  )    .",2
504663620178153472,-,OPINION,DEVALORISATION,développer ailleur et a moindre cout les éoliennes coutent 1  .  5 fois plus cher qu ailleurs pourquoi syndicats,0
507005657779011586,=,INFORMATION,,Stage Assistant chef de projet - Energies Renouvelables - Terrena PAGC/FVDS  Stage ANCENIS,2
520278827638222849,=,INFORMATION,,"Biodiversité, urbanisation, agriculture   :   et s  '  il fallait choisir   ?   -   Environnement Ecologie Agriculture",2
506872156220059649,-,EMOTION,PEUR,"Le pangolin, un animal menacé d  '  extinction",0
520676554201104384,-,,,Des cellules solaires pulvérisées transformant toutes surfaces en panneaux solaires,0
520618681705836545,=,INFORMATION,,Nouvelle loi sur la rénovation énergétique   :   obligations en cas de travaux  :   La ministre de l’écologie et de l’   .    .    .,2
506027888999927808,=,INFORMATION,,Le public doit reprendre la main sur l  '  énergie  .   Carte blanche parue dans l  '  Echo concernant le blackout controverse,2
519342922047565824,+,OPINION,VALORISATION,Un chauffe-eau combinant les énergies pour plus de performance  :   La combinaison de l’énergie solaire à un chauf   .    .    .,1
520111643666038784,-,,,Changement climatique   :   l’acidification des océans s’accélère – Actu environnement,0
505817006835105792,=,INFORMATION,,"Élections sénatoriales en Haute-Garonne   :   Henri Arévalo présente sa liste, les écologistes croient en leurs chances |",2
488268608649576448,=,INFORMATION,,Plateforme RSE Algérie |,2
505760634022424577,=,INFORMATION,,.   Je n  '  oublie pas que nous avons eu un accord avec les écologistes sur 170 villes et avec les communistes sur 187 villes UEPS,2
519995248521805824,=,INFORMATION,,"_fallourd À lui tout seul  UMP ferait tourner plusieurs éoliennes, tellement il brasse de l  '  air depuis 3 jours   .    .    .    ;-  (",2
489393097814446080,+,OPINION,ACCORD,EDF reçoit l  '  approbation du gouvernement pour la construction d  '  une centrale électrique  :    Elle devra transfére   .    .    .,1
489341402354958336,=,INFORMATION,,Sortie du guide kayak en mer   :   pour votre sécurité et votre environnement  :   La pratique du kayak en mer requier   .    .    .,2
488394976007426048,-,SENTIMENT,,"SaveBiodiversity, stop the seed oligopoly, Les OGM et la panne de la biodiversité agricole  via",0
489670362679238656,-,EMOTION,PEUR,46 espèces invasives menacent la biodiversité polynésienne  InvSp,0
489214374507479040,+,SENTIMENT,SATISFACTION,"Super pour capter l  '  energie des eoliennes ouai, sinon on capte rien du tout meme l  '  operateur reconnait pas les lieux   !",1
518393503530102784,+,OPINION,VALORISATION,"Éoliennes volantes, le vent d  '  enthousiasme   :    Énergie DD",1
520613552194064384,=,INFORMATION,,"Delphine Batho  :   ""être ministre de l’Ecologie ne consiste pas à avaler des couleuvres"" coucousegolene",2
488661590104092673,=,INFORMATION,,Des vieilles branches mises en lumière |  via,2
520772179982442496,=,INFORMATION,,"alsace « Réchauffement climatique » avec le rectorat  :   L’association de parents d’élèves « Eltern Alsace »,…  info",2
520639617721446400,=,INFORMATION,,20 Minutes Changement climatique  :   Un sommet pour faire oublier l  '  échec de Copenhague,2
519744931418484736,=,INFORMATION,,"Ce we, direction Bordeaux où s  '  installe un village des alternatives écologiques et sociales  Climat",2
506830111564247040,=,INFORMATION,,ecologie L  '  éolien redémarre au premier semestre 2014,2
520495930190348289,-,,,"Si on garde le nucléaire,  c  '  est aussi des économies dans l  '  énergétique ; les énergies renouvelables n  '  étant toujours pas rentables  .     (  1/2  )",0
520627593679499264,=,INFORMATION,,« Retour sur les Journées parlementaires écologistes et les élections sénatoriales »  EELV,2
490055155539533824,=,INFORMATION,,Transition_ecologique et énergétique   :   les contrats de plan Etat-Régions effectifs en 2015  via,2
489712870683197440,-,SENTIMENT,,L  '  Arctique attise les convoitises européennes,0
520637528765132800,+,OPINION,VALORISATION,Google   :   son écosystème en carte interactive - See on Scoop  .  it - Lycée Jeanne d’Arc Rennes Vous pensez bien   .    .    .,1
487952041772208130,-,OPINION,DEVALORISATION,Le pétrole  .   Le troisième choc et la malédiction pétrolière  via,0
519939353447919616,=,INFORMATION,,Les nouvelles frontières du développement économique durable  WFL14,2
489333360511418368,=,INFORMATION,,For emergencies in Guinea CALL Ministère de l  '  Environnement et du Developpement Durable on +22465264384;+22462455802,2
507417884717355008,=,INFORMATION,,"""ECOMMANA alternatives – faites des énergies "", le 20 septembre à Commana   (  Finistère  )",2
520632677276209152,-,OPINION,DEVALORISATION,"followback Report de l’Ecotaxe  :   «un problème de fonctionnement de la démocratie»  :   La ministre de l’Ecologie, Ségol   .    .    .     ff  F4F follow",0
488967993905643521,+,OPINION,VALORISATION,Quid sur les meilleurs produits écologiques,1
519232450191695873,-,OPINION,DEVALORISATION,"CriseS écologiqueS, crise économique, L  '  UE va dans le mur et la droite s  '  intéresse à la Manif pour tous Yeah   .    .    .    motscroises",0
520803463975161858,=,INFORMATION,,de la relation client à la collaboration avec tout son écosystème  :    DigitalAgora theEASYdigital netWORKplace,2
520208909261606912,-,EMOTION,COLERE,20 Minutes   :   La patronne des écologistes «tout simplement scandalisée» par la suspension «sine die» de l  '  écotaxe  .,0
489071178011525120,+,OPINION,VALORISATION,biodiversité Les vacanciers invités à nettoyer la nature et devenir des éco-héros,1
489818125287047168,-,SENTIMENT,,"Si les routes peuvent se transformer en énormes panneaux solaires, elles pourront également devenir connectées   .    .    .",0
520124631953334272,=,INFORMATION,,L’examen technique du barrage hydroélectrique de Sarrans touche à sa fin,2
489168726785523712,-,EMOTION,PEUR,"climat Glace et froid records antarctique depuis 20 ans, et les alarmistes s  '  inquiètent des conséquences du réchauffement sur les pingouins",0
488978834449244160,+,OPINION,VALORISATION,"S1 2014  :   2-B Energy, une société néerlandaise soutenue par   leve  26,5 M€",1
519137783353724929,-,OPINION,DESACCORD,Mélenchon - Contre la privatisation des centrales hydroélectriques  |  réseauFdG,0
519426002087583744,+,OPINION,VALORISATION,Une étape prometteuse vers de l’énergie solaire à toute heure - Technology Review  Stockage EnR,1
520633061092773888,-,,,Écotaxe   :   premier accroc pour Royal depuis son arrivée  :   Opposée de longue date à l  '  idée de «l  '  écologie punitiv   .    .    .,0
520506580014747648,=,INFORMATION,,Centrales solaires de Belvézet   (  Gard  )     :   20 MWc de puissance cumulée   :,2
489809980045156352,+,OPINION,VALORISATION,Le Protocole de Nagoya entre enfin en Vigueur  !     ecologie Mediaterre,1
507126107716329473,+,OPINION,VALORISATION,ecologie La Rochelle   :   Europe-Ecologie les Verts veut encadrer les loyers,1
519794753664057344,+,,,Comprendre le réchauffement climatique en 4 minutes da  -  via,1
506685542168559616,+,OPINION,VALORISATION,"Être écologiste c  '  est être efficace, être écologiste c  '  est être juste et  responsable   .    .    .    et de bon sens   !   çamarcheaussi EJRBS",1
506153222336425985,+,OPINION,VALORISATION,"Alors ce serait chouette que le gouvernement, s  '  il est encore de gauche, se préoccupe de ne pas détruire cet écosystème qui est primordial 5",1
487640289213833216,-,SENTIMENT,,"Enfin, s  '  ils n  '  étaient vulnérables qu  '  au changement climatique   .    .    .     .   liberté paix chomage etc  .",0
520505479077056512,=,INFORMATION,,"consultation publique sur le permis de recherche ""de Cezy"" pour du gaz de shiste qui touche 45 communes de l  '  Yonne",2
489453141445066752,-,SENTIMENT,,"Entrée en Bourse tumultueuse pour Lucibel, qui lève moins qu’espéré   (  Premium  )    ecologie GreenUnivers",0
489865385442017280,=,INFORMATION,,"_bod politiques sociales, environnementalistes et d  '  investissement sur nos territoires  .",2
488934924620402689,-,,,Biodiversité   :   Engadine   :   Rendre la réserve grisonne encore plus sauvage,0
518815867501838336,=,INFORMATION,,"Chef, digitalise-moi par MPM |  via",2
507126080646295552,-,OPINION,DESACCORD,ecologie Polémique autour de l  '  abattage massif de bouquetins en Haute-Savoie,0
489721389646381056,=,INFORMATION,,L  '  autoconstruction pour éoliennes et pour le monde entier  :   rencontres internationales  !,2
519448285933629441,=,INFORMATION,,Berkane   :   Des experts marocains et espagnols examinent le projet Red-écosystèmes  vía,2
520513786625544192,=,INFORMATION,,"EN IMAGES  .   Gard   :   la ville de Nîmes balayée par les flots  :   Le quatrième épisode de fortes pluies, qui touchent   .    .    .",2
506434157145509889,-,OPINION,DEVALORISATION,« L  '  expansion des ENR dans le monde pénalisée par les incertitudes réglementaires » |  via,0
506901113912963072,=,INFORMATION,,Testet l  '  écologie à la mode socialiste   :   la tronçonneuse   !    !   signez la pétition de soutien au testet  NDDL,2
489305941494751232,+,OPINION,VALORISATION,Plus de 200 villes renforcent leur résilience face au changement climatique   :,1
489076809133068290,=,INFORMATION,,Produits BTP Bâtiment Un an ferme pour un ancien gérant de société de pose de panneaux solaires,2
520214718741364736,=,INFORMATION,,VIDEOS  .   Fortes pluies annoncées dans le sud-est tout le week-end  :   Un nouvel épisode de fortes pluies va touche   .    .    .,2
489329879024816128,=,INFORMATION,,"Ecosystème Recherche, le Journal est sorti de presse  !",2
507427523861700608,=,INFORMATION,,Les effets du réchauffement climatique sur   .    .    .      '  le métro  via The Verge,2
520564684077150209,=,INFORMATION,,.   présente le rapport sur la situation en matière de développement durable dense passionnant  directnantes,2
506014655157125120,=,INFORMATION,,"À défaut de réaliser l  '  union du PS et des écologistes français, Camba  .   en appelle à l  '  union des gauches et des écologistes européens UEPS",2
489413802975563776,-,EMOTION,COLERE,Je ne trouve pas si vilaines que ça les éoliennes,0
488985835782828032,-,OPINION,DEVALORISATION,Le changement est en marche   !   ecologie economie nouvellevie les industrielle ne vont pas aimé   :    ),0
489079107431698433,+,OPINION,ACCORD,Le dialogue 2014 de Petersberg sur le climat   (  14/15 juillet  ),1
518364949580480512,+,OPINION,VALORISATION,EDF Martinique - Nos énergies - Développer les énergies renouvelables,1
490064803436986368,=,INFORMATION,,_RMC Paris Plage c  '  est surtout pas écologique   .    .    .,2
520491487231213568,-,OPINION,DESACCORD,INTERPOL contre le trafic d  '  ivoire   .    .    .    | via  Biodiversité Animaux Ecologie Chasse Environnement,0
520462491902808064,=,INFORMATION,,Des entreprises au développement durable | _fr économiecirculaire,2
507189696313950208,=,INFORMATION,,Le réchauffement climatique pourrait causer 250  .  000 décès chaque année   OMS rt,2
506807631747751937,-,OPINION,DEVALORISATION,"Réchauffement climatique et d  '  autres problème du changement climatique affecte tout le monde jusqu  '  à un certain,",0
488928184097046528,=,INFORMATION,,Objets connectés   :   400 TWh consommés chaque année  ecologie greenit,2
507200076436209664,=,INFORMATION,,"Avant la photo officielle, l  '  instant selfie de la liste sénatoriale des écologistes dans la Sarthe avec",2
520467676892635136,+,OPINION,ACCORD,Un nouveau champ d  '  énergie dans notre système solaire est confirmé par les scientifiques  .    via,1
505741664846360576,=,INFORMATION,,par l  '  ensemble de l  '  écosystème nuance,2
506137560242876416,=,INFORMATION,,"Eoliennes   :   l  '  arm e vent debout  :   Bien que technique et discret dans les m dias,    .    .    .     Royal",2
490069309960761345,=,INFORMATION,,BTP Durable DD Ecologie Eco-conditionnalité   :   le décret et les arrêtés   (  enfin  )   publiés au Journal Officiel,2
489696174400491520,+,OPINION,VALORISATION,Video insolite | Un cratere géant apparait mystérieusement en Russie - L  '  Est Républicain -,1
488573054067294209,=,INFORMATION,,biodiversité Lettre du capitaine Paul Watson au Premier ministre japonais  .   - Sea Shepherd FR,2
519851839483699200,-,OPINION,DEVALORISATION,RT _LaPresse  :   Gaz à effet de serre  :   le Canada ne pourra respecter son engagement,0
488938584897245184,=,INFORMATION,,Pour accélérer le processus   :   un bonus écologique pour TOUS les VE transitionénergétique Petition,2
488359491348729856,=,INFORMATION,,Pourvoyeur   :   le goût de la nature | Le Soleil  biodiversité faune nature forêt Québec,2
487984185940791297,=,INFORMATION,,Les néonicotinoïdes s’en prennent aussi aux oiseaux  via,2
519129565634265088,=,INFORMATION,,Rencontres windustry 2014 Josef KNITL maxboglwind décrit les mats d  '  éoliennes hybrides béton acier,2
487562958906875904,+,OPINION,VALORISATION,Des antillais investissent en Afrique |  via,1
490049892275204097,=,INFORMATION,,Bilan énergétique 2013 pour la France maintenant disponible auprès du CGDD  via,2
489808391213432832,=,INFORMATION,,"Algerie biodiversite  ""Au secours, les melons grignotent nos dunes""",2
507231130731708417,-,EMOTION,DEPLAISIR,BIEN VU BIEN DIT TOUS COMME LA METEO ELLE PEU CHANGER A TOUS MOMENT LE RÉCHAUFFEMENT CLIMATIQUE  OUIOUI   .    .  ON VERRA BIEN DS 50ANS,0
488727288645976064,=,INFORMATION,,Le lynx   (  Le Tour de France de la biodiversité 10/21  )    Childprotection Cookie Adaptation TourdeFrance,2
507226832631255040,-,EMOTION,COLERE,Je comprend pas qu  '  on détruise une forêt qui abrite 94 espèces protégées  .   QUATRE-VINGT QUATORZE PUTAIN D  '  ESPÈCES PROTÉGÉES BORDEL,0
520505727941873664,=,INFORMATION,,"A ce stade, aucune rumeur n  '  évoque  le nom de le/la futur  (  e  )   ministre de l  '  environnement, du climat et du développement durable begov",2
518856003492659201,+,,,La Chine met l  '  accent sur les matériaux écologiques dans la construction de logements sociaux,1
489658880440274944,-,EMOTION,PEUR,Soucieuse des contraintes environnementales et de développement durable STOC Environnement   .    .    .,0
488832116881252352,=,INFORMATION,,Le programme des énergies renouvelables entre dans une nouvelle étape   (  Page 1 of 2  )    afrique,2
507198942879436801,=,INFORMATION,,"Energies renouvelables  :   le Brésil, leader mondial en matière de création d  '  emplois",2
489163852958138368,=,INFORMATION,,"Le recyclage à l  '  infini n  '  existe pas, l  '  économie complètement circulaire non plus  ITV de Philippe Bihouix",2
489061329752166401,+,EMOTION,PLAISIR,Un jugement américain qui réjouit des écologistes québécois  via _lapresse,1
520262930613280768,=,INFORMATION,,"BORDEAUX Ecotaxe  :   Royal ""comprend"" la réaction des écologistes    (  Le Parisien  )",2
506361768298299392,=,INFORMATION,,Les gestes de la rentrée au jardin,2
520592590442602496,+,OPINION,VALORISATION,BMW constructeur automobile le plus responsable en termes de développement durable selon le Dow Jones Sustainability Index DJSI,1
489997983841546240,+,OPINION,VALORISATION,"La France investit dans la géothermie, l’énergie propre et renouvelable energie",1
489895631516073984,=,INFORMATION,,climat Avant les ondulations du jet-stream causaient le refroidissement  .   et aujourd  '  hui le réchauffement  .,2
490062055505158144,+,OPINION,VALORISATION,10° à Werchter  .   35° à Werchter  .   Le réchauffement climatique accélère  .     Merci de RT  .,1
489776924416573440,=,INFORMATION,,Tableau des levées de fonds 1er semestre 2014   :   chimie verte et stockage   [  4/5  ]    ecologie GreenUnivers,2
519809352903819264,-,OPINION,DEVALORISATION,Acidification des océans   :   l’autre mauvais effet du réchauffement climatique  :   Le fait est…,0
520212848686145536,-,OPINION,DEVALORISATION,"RT _m Par manque de courage, Ségolène Royal tue l  '  écotaxe et assassine l  '  écologie  .",0
489492573413998593,=,INFORMATION,,ecologie Compensation GES,2
489137750906769408,=,INFORMATION,,"parution ""marketing   :   nouveau levier d  '  innovations par le mode durable"" chez Techniques de l  '  Ingénieur",2
489124427154866176,-,EMOTION,MEPRIS,Sous couvert écologie dans ma commune on a le droit à un forfait  :   3 relevé poubelles pour 6 mois  .   Après supplément… puant,0
520250131715592192,=,INFORMATION,,"Royal renonce à l  '  écotaxe, les routiers ne bloqueront les routes  :    La ministre de l  '  Ecologie a annoncé jeudi la…",2
488715462101196800,=,INFORMATION,,THON ROUGE LA BATAILLE DES ECOLOGISTES,2
489708637099929600,-,SENTIMENT,,Les conseils de circulation de Bison futé du vendredi 18 juillet au dimanche 20 juillet  transports,0
518427046343901185,=,INFORMATION,,CiMenterie  L  '  usine brûlera du coke de pétrole et sera responsable de 3   %   des gaz à effet de serre au Québec  PolQC,2
505693158228111360,+,SENTIMENT,,"Plénière sur le défi climatique aux UEPS, pour que le PS et la gauche soient aussi écologiques que les enjeux l  '  imposent  .   Paris2015",1
507097348628316160,=,INFORMATION,,"Energie & Solidarité, le rapport 2013 du GERES est en ligne   ecologie Mediaterre",2
519702070455050242,=,INFORMATION,,"Energie / De l  '  amiante au solaire - À Descartes, l\  '  ancienne usine Everite de produits à base d\  '  amiante es   .    .    .",2
519441434676449280,=,INFORMATION,,"Biodiversité   :   écosystèmes, fonctions et services écosystémiques   (  via   )",2
520550778881454081,=,INFORMATION,,"Burkina Faso   :   Collecte des eaux de pluie  :   les bassins, une solution au changement climatique   ecologie Mediaterre",2
506884498764480513,=,INFORMATION,,ecologie L  '  écologie se place au centre de la construction et rénovation,2
488918989691977728,=,INFORMATION,,Energie solaire pour l  '  agriculture Meknès -,2
518844355088355328,=,INFORMATION,,"Aller plus vite, grâce à l’écosystème Ad-IX™ d’Equinix  pressmyweb",2
489431923459387392,=,INFORMATION,,"Mais je dois attendre  .   J  '  ai appliqué aussi pour la politique, l  '  histoire, l  '  écologisme, la sociologie et la théologie  .",2
506558064632549376,=,INFORMATION,,La croissance des énergies renouvelables devrait ralentir d’ici 10 ans |  via,2
505596688254652416,=,INFORMATION,,"ojeu notice 90513000 La Flèche  :  Services de traitement et d  '  éliminat… Collecte, transport et traitement des déchets…",2
506800013163241472,=,INFORMATION,,Bio / nature • Panneaux photovoltaïques et réchauffement climatique,2
519806231004057600,=,INFORMATION,,Politique des drogues et développement durable  .,2
489771923862470656,+,OPINION,VALORISATION,MAIS OUAIS   !   Un truc comme ça mais vachement plus gros   !,1
507254986930008065,+,,,Save the date   :   la conférence annuelle sur la ville verte organisée par l  '  Essec -  GoogleAlerts,1
487527749381128193,=,INFORMATION,,100 solutions pour changer de société   Sustainable EconomieCirculaire OpenSource,2
520511259171905536,+,OPINION,VALORISATION,Produits BTP Bâtiment Lacampagne et Locatlas se penchent sur le traitement des déchets,1
489711004943933440,=,INFORMATION,,RT _Luka  :   DD   :   Entreprises et consommateurs divisés ->   via _Magazine | Rse,2
520619230429868032,+,OPINION,VALORISATION,VIDEO  .   Schwarzenegger prête main forte à Hollande contre le changement climatique   via,1
489016959137505280,+,OPINION,ACCORD,"Carrefour agit pour réduire les émissions de gaz à effet de serre  .   Biodiversité, déchets… notre engagement COP21   !",1
520230786901893121,-,OPINION,DEVALORISATION,"Écotaxe   :   pour NKM, Ségolène Royal « assassine » l’écologie",0
507051301306630144,=,INFORMATION,,Nouveau post  :   Sahara Marocain   projet Desertec Future énergie renouvelable,2
505401433773309953,-,EMOTION,DEPLAISIR,Cynisme de l  '  industrie polluante qui veut de l  '  énergie renouvelable des preuves qu  '  elle ne pourrait fournir pour elle-même,0
520655052201938944,=,INFORMATION,,ecologie Sondages préliminaires en milieu aquatique à Cacouna - TransCanada devra modifier ses    .    .    .,2
489751324381032448,-,EMOTION,MEPRIS,"5 douches minimum today  .   J  '  ai pas d  '  état d  '  âme ni de cas de conscience écologique  .   Il fait chaud, comprenez  .",0
519795497218109440,=,INFORMATION,,"Si le battement d  '  ailes d  '  un papillon sur la muraille de Chine peut provoquer un cyclone aux USA, que peuvent provoquer nos éoliennes jplq",2
507201895153143809,=,INFORMATION,,10 fiches pour decrypter le changement climatique,2
489185468341178368,=,INFORMATION,,"ecologie M  .   Pierre Mongin, candidat à la présidence de la RATP",2
489585983483301888,=,INFORMATION,,Annonce immobilière   :     '  Vente Maison - BELMONT SUR RANCE - nb pièce  (  s  )     :   5 - surface   :   160m2  '   -,2
520642404597395456,+,OPINION,VALORISATION,C  '  est un beau principe à l  '  application concrète catastrophique  .   On ne doit jamais opposer écologie et économie,1
520569133935902720,+,,,Grand spectacle de la majorité PS où chacun donne sa définition et sa vision du développement durable   .    .    .    Cohérence directnantes CMNantes,1
489413120037646337,=,INFORMATION,,Résultats et leçons apprises d’un partenariat de développement durable -   %    %  term_title  %    %   - Réseau entreprise et dével…,2
505653371957940224,=,INFORMATION,,Le mec il dis a tout le monde que y a des éoliennes mais on s  '  en fou quoi,2
488955988549312512,+,OPINION,VALORISATION,La filière forêt-bois pourra contribuer à hauteur de 20  %   au PIB national du Gabon   ecologie Mediaterre,1
489336403998679040,=,INFORMATION,,Le Groupe qui traite du Développement durable des relations humaines ici   :,2
520582423298707456,=,INFORMATION,,« L  '  économie circulaire est le seul mode de développement économique viable » |  via,2
487678217332215809,+,OPINION,VALORISATION,A l  '  horizon on voit ces 4 gigantesques éoliennes  .   Ce seront bientôt 20 pylones de la même taille que l  '  on aura avec la THT,1
506155783747534850,-,EMOTION,TRISTESSE,"Dommage pour lui, supporter du PSG, les verts vont gagner   !   J  '  ai bien dit les verts   (     )   pas les verts   (  écologistes  )     !",0
506865368330014720,=,INFORMATION,,"Nouvelle perfusion financière pour le ""champ d  '  éoliennes"" de Makemo",2
489823502674190336,-,EMOTION,PEUR,Mesures d  '  urgence suite à la catastrophe MH17,0
507402695989145600,+,OPINION,VALORISATION,L’Indonésie active son marché de la géothermie,1
519780698027089922,-,EMOTION,COLERE,"PATRIMOINE • Le fromage, espèce menacée - Y  '  en a vraiment marre des lobbies et de leur tune  via",0
519195924967718915,-,EMOTION,MEPRIS,"transitionénergétique éoliennes   :   ""je suis pourri à l  '  insu de mon plein gré"" dixit un autre élu municipal",0
489327636968386560,+,OPINION,VALORISATION,Ressources pour enrichir les projets pédagogiques autour de la biodiversité et des pays du nord & sud |,1
519860280315359232,=,INFORMATION,,Super  !   2/2 Réflexions sur l’écosystème des startups technologiques de  San Francisco Présentation de,2
489851839345479680,=,INFORMATION,,Les Seychelles ouvrent un centre de biodiversité qui  rapproche les gens de la nature  via,2
506623420973744128,=,INFORMATION,,Réchauffement climatique   :   le point culminant de la Suède sur le point de passer en deuxiè me position |   .    .    .,2
519669044270493696,+,OPINION,VALORISATION,Transition énergétique  :   le Syndicat des énergies renouvelables confiant,1
520526414718578690,+,OPINION,VALORISATION,Les écosystèmes au service de l’homme,1
520596833446277120,=,INFORMATION,,Top 10 des preuves du réchauffement climatique sur les déguisements de filles,2
519902516222644224,+,OPINION,VALORISATION,[  LoiRoyal  ]   Lutte contre le dérèglement climatique   :     (  ré  )  découvrez les conclusions du GIEC >,1
518450264282771456,+,,,Arrêt dans la galerie des espèces éteintes et menacées avec Alain Bougrain Dubourg mnhn Grande Galerie de l  '  Évolution,1
520837652602699777,=,INFORMATION,,La Paillée / France Inter|   Biodiversité Animaux Environnement Ecologie Zoologie Ethologie Sciences,2
520514152201478144,=,INFORMATION,,Le chauffage par le sol et par les murs → Les 5 questions à se poser   !   immobilier ecologie,2
506378634009907200,+,SENTIMENT,,Un modèle interactif pour comprendre les mécanismes du réchauffement climatique  DD durable,1
504639714427932673,+,SENTIMENT,,innnovation  :   Un spray de peinture contenant des capteurs solaires   !   Et mois cher que le silicium   !,1
520835310398087169,+,,,Une plateforme pour plus d  '  économie et d  '  écologie - LaDépêche  .  fr  :   LaDépêche  .  frUne platefor   .    .    .     ecologie eco bio,1
489826178799136768,-,SENTIMENT,,ecologie Brest   :   Le fiasco du site de traitements des mâchefers de l  '   usine d  '  incinération de Brest,0
488959760188723200,=,INFORMATION,,Tour de France de la Biodiversité,2
518419910335004673,+,OPINION,VALORISATION,Banque Mondiale  :   519 M$ pour la centrale solaire Noor à Ouarzazate au Maroc  :   La Banque…,1
489738593989304320,+,OPINION,VALORISATION,Actualité > Les baleines atténueraient le changement climatique,1
507187442999644160,=,INFORMATION,,"c  '  est vrai qu  '  avec systemd , vient un écosystème de soft assez frais",2
507112838545309696,-,,,_RMC    les GG croient que Placé est le 1er à dire que l  '  écologie concerne tous les partis  !   Il sortent d  '  où les GG  ?    !,0
487924407281922050,+,,,Avantage panneaux solaires   :   l’énergie solaire est inépuisable contrairement aux énergies fossiles  .,1
505842628244803584,=,INFORMATION,,Je croyais que Aymeric Caron était écologiste   !    !    !   Débat avec  ONPC,2
519874272395669504,-,EMOTION,PEUR,"PATRIMOINE • Le fromage français au lait cru, espèce menacée  via",0
504698554963984384,+,SENTIMENT,,"Guide gratuit des petites rénovations ecologiques, saines et accessibles",1
507227474925985792,+,OPINION,VALORISATION,L’Indonésie active son marché de la géothermie   (  Premium  )    ecologie GreenUnivers,1
490061366670409729,-,SENTIMENT,,_net 10° à Werchter  .   35° à Werchter  .   Le réchauffement climatique accélère  .     Merci de RT  .,0
507035363496296448,=,INFORMATION,,politiqueantifa Y’ a toujours un Fauxcialiste pour taper sur le chômeur  :   Plein feu sur Re   .    .    .     ecologiehistoire,2
488626783848108032,=,INFORMATION,,"Rencontre avec Bougouna Sogoba, Directeur de l’Association Malienne d’Eveil au Développement Durable   (  AMEDD  )",2
489086312826568705,=,INFORMATION,,Moins de métaux lourds dans les aliments bio -  actus - meltyFood,2
519129847721775104,+,,,Augmenter le rendement des panneaux photovoltaïques en s’inspirant du bol chantant tibétain,1
506759208021524480,+,OPINION,VALORISATION,Gemalto approvisionne en énergie verte des collectivités isolées sans électricité,1
